text,aspect,label
"The Food The key element to a proper British chip is fat, and the flabby, pale yellow specimens here come close to the ideal.",miscellaneous,negative
"The waiter was not attentive he gave me the wrong drink twice and the bill for three people who had appertizers, a drink and an entree was $200.",staff,negative
"The waiter was not attentive he gave me the wrong drink twice and the bill for three people who had appertizers, a drink and an entree was $200.",food,neutral
"When we went up to get what we assumed would be our second drink at no charge, the bartender charged us $5 a piece.",food,neutral
"When we went up to get what we assumed would be our second drink at no charge, the bartender charged us $5 a piece.",staff,negative
"We waited to be seated for about 15-20 minutes for brunch, while it was quite obvious that there were plenty of empty tables right in front of us.",food,neutral
"We waited to be seated for about 15-20 minutes for brunch, while it was quite obvious that there were plenty of empty tables right in front of us.",place,neutral
For the most part I enjoyed my dining experience at Revival (not to be confused with the bar on 15th).,miscellaneous,neutral
For the most part I enjoyed my dining experience at Revival (not to be confused with the bar on 15th).,place,neutral
"I thought the bar was fair in terms of decor, but how long do you have wait at the bar before a bartender with an attitude (he wasn't rude, but not friendly) makes you an awful drink, but food was delightful and music light and tasty as well.",ambience,positive
"I thought the bar was fair in terms of decor, but how long do you have wait at the bar before a bartender with an attitude (he wasn't rude, but not friendly) makes you an awful drink, but food was delightful and music light and tasty as well.",staff,positive
"I thought the bar was fair in terms of decor, but how long do you have wait at the bar before a bartender with an attitude (he wasn't rude, but not friendly) makes you an awful drink, but food was delightful and music light and tasty as well.",food,positive
The high prices and small portions reflect the hype of a new Battali restaurant as well as the cache that comes with having to make a reservation a week in advance only to wait to be seated.,price,negative
The high prices and small portions reflect the hype of a new Battali restaurant as well as the cache that comes with having to make a reservation a week in advance only to wait to be seated.,miscellaneous,negative
"yes as I sat at the table waiting just under 1 HOUR for my food, i was quite tempted to step across the road for a quick snack.",service,negative
"yes as I sat at the table waiting just under 1 HOUR for my food, i was quite tempted to step across the road for a quick snack.",food,neutral
"From the enormous menu, we opted for the 3-course dinner specials - chicken soup or clam chowder, although small portions, came with loads of rolls, crackers etc.",menu,neutral
"From the enormous menu, we opted for the 3-course dinner specials - chicken soup or clam chowder, although small portions, came with loads of rolls, crackers etc.",miscellaneous,positive
"Not only did they refuse to give me any milk but they charged me full price ($9) for plain udon noodles - no broth, veggies, or meat just wet noodles in a bowl.",price,neutral
"Not only did they refuse to give me any milk but they charged me full price ($9) for plain udon noodles - no broth, veggies, or meat just wet noodles in a bowl.",miscellaneous,neutral
"Arrive at 7:00pm, the waiters didn't give us our menus till an 1 1/2 hour later.",staff,negative
"Arrive at 7:00pm, the waiters didn't give us our menus till an 1 1/2 hour later.",menu,neutral
"The first time around, we had the $80 tasting menu, which included some sushi items, which I found to be pretty average, especially for the price.",menu,neutral
"The first time around, we had the $80 tasting menu, which included some sushi items, which I found to be pretty average, especially for the price.",price,negative
The only reason they seem to taste so good is because the food is well decorated with its super small portion.,food,positive
The only reason they seem to taste so good is because the food is well decorated with its super small portion.,miscellaneous,negative
The waitress lost some points for not refilling our champagne glasses.,staff,negative
The waitress lost some points for not refilling our champagne glasses.,food,neutral
I really like the decor and it made it feel like I was having drinks at a mansion.,ambience,positive
I really like the decor and it made it feel like I was having drinks at a mansion.,food,neutral
"Even though the food was prepared nicely, it was definitely lacking flavor.",food,positive
"Even though the food was prepared nicely, it was definitely lacking flavor.",ambience,positive
"The food is above average, though the portions a tad small, even for tapas; but they more than make up for it with their wonderfull mojitos.",miscellaneous,negative
"The food is above average, though the portions a tad small, even for tapas; but they more than make up for it with their wonderfull mojitos.",food,positive
"The table next to us had hummus which looked delicious, so we really should have stuck to appetizers and wine.",miscellaneous,neutral
"The table next to us had hummus which looked delicious, so we really should have stuck to appetizers and wine.",food,positive
The food was abundant and good but wasn't worth the unpleasant wait.,food,positive
The food was abundant and good but wasn't worth the unpleasant wait.,service,negative
"The food and the value had been ok on our meal, and then after only a little more than an hour, the check was slipped onto the table for our large party, and a few minutes later, waiters began yelling at us to leave.",food,neutral
"The food and the value had been ok on our meal, and then after only a little more than an hour, the check was slipped onto the table for our large party, and a few minutes later, waiters began yelling at us to leave.",miscellaneous,neutral
"The food and the value had been ok on our meal, and then after only a little more than an hour, the check was slipped onto the table for our large party, and a few minutes later, waiters began yelling at us to leave.",staff,negative
"Midway through the meal the waiter came over and said we were being charged $40 a head since there were 7 of us, and they never said that when i made the reservation.",food,neutral
"Midway through the meal the waiter came over and said we were being charged $40 a head since there were 7 of us, and they never said that when i made the reservation.",staff,negative
"Midway through the meal the waiter came over and said we were being charged $40 a head since there were 7 of us, and they never said that when i made the reservation.",miscellaneous,neutral
"The drinks are cute as is concept--unfortunately, the service is not and neither is the wait.",food,positive
"The drinks are cute as is concept--unfortunately, the service is not and neither is the wait.",service,negative
"Had to constantly ask the waiter to top up water glasses, but generally service was ok.",staff,negative
"Had to constantly ask the waiter to top up water glasses, but generally service was ok.",miscellaneous,neutral
"Had to constantly ask the waiter to top up water glasses, but generally service was ok.",service,negative
"In Short Custard Beach is located in the lower-level dining concourse of Grand Central Terminal, which features seating, many dining choices and a crowd of tourists and commuters.",food,positive
"In Short Custard Beach is located in the lower-level dining concourse of Grand Central Terminal, which features seating, many dining choices and a crowd of tourists and commuters.",place,neutral
"The entree menu is not diverse, but the items on it are all very good.",menu,neutral
"The entree menu is not diverse, but the items on it are all very good.",food,positive
the service was very slow and his knowledge of the menu wasnt that good.,service,negative
the service was very slow and his knowledge of the menu wasnt that good.,menu,neutral
I go to Hing Won pretty often for lunch because it is close by and the prices are right.,food,neutral
I go to Hing Won pretty often for lunch because it is close by and the prices are right.,price,positive
"The sevice and food were excelent, but at the bottom of the menu were the words, cash only.",food,positive
"The sevice and food were excelent, but at the bottom of the menu were the words, cash only.",menu,neutral
I looked for months for a reasonably priced place that could accommodate about 40 people for a wedding rehearsal dinner on a Friday night.,price,neutral
I looked for months for a reasonably priced place that could accommodate about 40 people for a wedding rehearsal dinner on a Friday night.,food,neutral
When the hostess finally appears she tells me that she can't seat us on the mostly empty patio because all the open tables are for dinner not drinks.,staff,negative
When the hostess finally appears she tells me that she can't seat us on the mostly empty patio because all the open tables are for dinner not drinks.,place,neutral
When the hostess finally appears she tells me that she can't seat us on the mostly empty patio because all the open tables are for dinner not drinks.,miscellaneous,neutral
When the hostess finally appears she tells me that she can't seat us on the mostly empty patio because all the open tables are for dinner not drinks.,food,neutral
We had to remind the waiter to pour our wine (white) and then he didn't show us the label.,staff,negative
We had to remind the waiter to pour our wine (white) and then he didn't show us the label.,food,neutral
"However, the service was so excellent, we added $10 to the tip!",service,positive
"However, the service was so excellent, we added $10 to the tip!",price,neutral
"I still go often, but the prices went up a little and the service is even slower now that they're always full during dinner hours.",price,negative
"I still go often, but the prices went up a little and the service is even slower now that they're always full during dinner hours.",food,neutral
"In the main dining room, finding your waiter is Hell and aside from when they take your order and bring the bill, you'll rarely see them.",place,neutral
"In the main dining room, finding your waiter is Hell and aside from when they take your order and bring the bill, you'll rarely see them.",staff,negative
We were not offered bread and the host did not apologize until we asked for another update 45 minutes later.,food,neutral
We were not offered bread and the host did not apologize until we asked for another update 45 minutes later.,staff,negative
Generous portions on the entrees.,miscellaneous,neutral
Generous portions on the entrees.,food,positive
It took about ten minutes to get out drink ordering after sitting down and once we recieved the bottle our waitress never once refilled our glasses!,miscellaneous,neutral
It took about ten minutes to get out drink ordering after sitting down and once we recieved the bottle our waitress never once refilled our glasses!,staff,negative
The menu might have well been written in a foreign language and the wait staff didnt have a translation dictionary!,menu,neutral
The menu might have well been written in a foreign language and the wait staff didnt have a translation dictionary!,staff,negative
"It is never a ridiculous wait no more than 30 minutes, in the meantime you can chat with your friends and start the week-end off right with a signature drink from the bar!",service,neutral
"It is never a ridiculous wait no more than 30 minutes, in the meantime you can chat with your friends and start the week-end off right with a signature drink from the bar!",place,neutral
"It is never a ridiculous wait no more than 30 minutes, in the meantime you can chat with your friends and start the week-end off right with a signature drink from the bar!",food,neutral
"I use to always get the turkey club, until recently where I have gotten more bread than turkey.",place,neutral
"I use to always get the turkey club, until recently where I have gotten more bread than turkey.",food,neutral
"It took forever to seat us even though the restaurant was almost completely empty, then we had to ask to be waited on, it took another 15 minutes to get our drinks, and then another 30 minutes to get our salad and then even more time to get our pizza and then our bill.",miscellaneous,neutral
"It took forever to seat us even though the restaurant was almost completely empty, then we had to ask to be waited on, it took another 15 minutes to get our drinks, and then another 30 minutes to get our salad and then even more time to get our pizza and then our bill.",food,neutral
Needless to say I will rather go spend $400 on dinner somewhere else wirh better service.,food,neutral
Needless to say I will rather go spend $400 on dinner somewhere else wirh better service.,service,negative
"When I went in for dinner this Sunday, after a 2 month absence, I noticed their addition of table cloths, which really add to the ambiance and I noticed that their wine list has been expanded.",food,positive
"When I went in for dinner this Sunday, after a 2 month absence, I noticed their addition of table cloths, which really add to the ambiance and I noticed that their wine list has been expanded.",miscellaneous,neutral
"The servers were extremely professional, especially considering the entire room needed to be served at the same time.",staff,positive
"The servers were extremely professional, especially considering the entire room needed to be served at the same time.",service,positive
"With one drink each, apps, entrees, and three desserts (nothing great) the bill came to $200 for four.",food,positive
"With one drink each, apps, entrees, and three desserts (nothing great) the bill came to $200 for four.",price,neutral
"our waiter from last year, a young man named Chris, actually remembered us (we did speak at length that evening about everything from food and wine to how to create good marrige).",staff,positive
"our waiter from last year, a young man named Chris, actually remembered us (we did speak at length that evening about everything from food and wine to how to create good marrige).",food,positive
"Once in the oven (electric, mind you), he shifts pies every few seconds to attain nicely-charred, chewy crust perfection.",food,positive
"Once in the oven (electric, mind you), he shifts pies every few seconds to attain nicely-charred, chewy crust perfection.",miscellaneous,positive
I went for an early dinner the other night and encountered the worst service i have experienced in a long time.,food,neutral
I went for an early dinner the other night and encountered the worst service i have experienced in a long time.,service,negative
Al Di La serves up an impressive selection of options ranging from meditarranean fish to rabbit to to duck to pasta.,miscellaneous,positive
Al Di La serves up an impressive selection of options ranging from meditarranean fish to rabbit to to duck to pasta.,food,positive
There was only one server on duty and we waited a while for menus.,staff,negative
There was only one server on duty and we waited a while for menus.,menu,neutral
"Many meals were delivered by two servers, besides having a waiter to oversea the process.",food,neutral
"Many meals were delivered by two servers, besides having a waiter to oversea the process.",staff,positive
"The inattentive waiters never refilled our water glasses, never offered more drinks, our silverware was never replaced, and it took almost half an hour at times for them to clear our table after we finished a course.",staff,negative
"The inattentive waiters never refilled our water glasses, never offered more drinks, our silverware was never replaced, and it took almost half an hour at times for them to clear our table after we finished a course.",food,neutral
large portions so unless you are of large stature you should not get 2 appetizers.,miscellaneous,negative
large portions so unless you are of large stature you should not get 2 appetizers.,food,negative
One server came and gave us food that turned out to be someone else's.,staff,negative
One server came and gave us food that turned out to be someone else's.,food,neutral
"i just wish they wld drop some staff though, sometimes you feel like your being stalked by waiters, waiters helper, waterperson, busperson, food runner, supervisors, managers.",staff,negative
"i just wish they wld drop some staff though, sometimes you feel like your being stalked by waiters, waiters helper, waterperson, busperson, food runner, supervisors, managers.",food,neutral
"I asked the captain to bring the food in separate bags and he loudly said, Oh, I guess you are not getting lucky tonight.",staff,negative
"I asked the captain to bring the food in separate bags and he loudly said, Oh, I guess you are not getting lucky tonight.",food,neutral
"However, our one and only complaint was when I received my drink I gave my coupon to our waiter, he returned minutes later to tell me that it could not be used in the dining room, only at the lounge or at the bar.",food,neutral
"However, our one and only complaint was when I received my drink I gave my coupon to our waiter, he returned minutes later to tell me that it could not be used in the dining room, only at the lounge or at the bar.",staff,negative
"However, our one and only complaint was when I received my drink I gave my coupon to our waiter, he returned minutes later to tell me that it could not be used in the dining room, only at the lounge or at the bar.",place,neutral
"Went there a few months ago, and while the food was really good, and I was ready for it to be pricey, the one thing that bothered me was the waiter was standing in a corner watching us eat.",food,positive
"Went there a few months ago, and while the food was really good, and I was ready for it to be pricey, the one thing that bothered me was the waiter was standing in a corner watching us eat.",staff,negative
"While the bar is expansive, the ceilings are high, the tables are spacious and the plates are oversized, where is the food?",place,positive
"While the bar is expansive, the ceilings are high, the tables are spacious and the plates are oversized, where is the food?",food,positive
"When there are ten open tables in a room, the hostess insisted on seating peopl on top of each other.",staff,negative
"When there are ten open tables in a room, the hostess insisted on seating peopl on top of each other.",place,negative
) My date and I were greeted by the host and informed there would be a slight wait.,staff,positive
) My date and I were greeted by the host and informed there would be a slight wait.,service,positive
"My boyfriend took me to dinner for an early Valentine's Day, we showed up early for our reservation to meet an incredibly rude host who told us the bar was full, to just wait behind a rope.",miscellaneous,neutral
"My boyfriend took me to dinner for an early Valentine's Day, we showed up early for our reservation to meet an incredibly rude host who told us the bar was full, to just wait behind a rope.",place,neutral
"The owner was rude to us from the moment we sat down until he told us we had to leave because he had another table waiting, and this despite ordering the pricier entrees from the menu and a bottle of wine that we hadn't yet finished.",staff,negative
"The owner was rude to us from the moment we sat down until he told us we had to leave because he had another table waiting, and this despite ordering the pricier entrees from the menu and a bottle of wine that we hadn't yet finished.",menu,neutral
The menu is varied but I think it is the chicken which they do best as.,menu,neutral
The menu is varied but I think it is the chicken which they do best as.,food,positive
"The menu has been changed to a mostly unhealthy one, adding bacon even to the fish dishes (sometimes with no notice), so if youre looking for vegetarian or even just healthy seafood dishes, you wont find much.",menu,neutral
"The menu has been changed to a mostly unhealthy one, adding bacon even to the fish dishes (sometimes with no notice), so if youre looking for vegetarian or even just healthy seafood dishes, you wont find much.",food,negative
"The atmosphere is fun -- dark, pulsing, basement room; a place where you feel like you can relax.",ambience,positive
"The atmosphere is fun -- dark, pulsing, basement room; a place where you feel like you can relax.",place,positive
"We didn't see him the rest of the night, the other courses come out sporadically, and no one ever asked if we wanted more wine (which we did) or refilled our water -- even after we flagged down another waiter, nothing happened.",food,neutral
"We didn't see him the rest of the night, the other courses come out sporadically, and no one ever asked if we wanted more wine (which we did) or refilled our water -- even after we flagged down another waiter, nothing happened.",staff,negative
"As the afternoon progresses, you'll see as many waitstaff as customers scurrying after food carts with bill cards in hand, clutching stacks of steamers back to their tables.",staff,negative
"As the afternoon progresses, you'll see as many waitstaff as customers scurrying after food carts with bill cards in hand, clutching stacks of steamers back to their tables.",food,neutral
"As the afternoon progresses, you'll see as many waitstaff as customers scurrying after food carts with bill cards in hand, clutching stacks of steamers back to their tables.",place,neutral
"The menu is quite substantial, with a number of chicken, beef, and seafood specialties not found at your typical chinese restaurant.",menu,neutral
"The menu is quite substantial, with a number of chicken, beef, and seafood specialties not found at your typical chinese restaurant.",food,positive
At one point I noticed the grime on the mustard bottle and asked the waitress for a clean one.,miscellaneous,neutral
At one point I noticed the grime on the mustard bottle and asked the waitress for a clean one.,staff,negative
Waiter brought white instead of red wine.,staff,negative
Waiter brought white instead of red wine.,food,neutral
"The restaurant was recently taken over by new managment and, having eaten there under the prior management, I can say that the quality of the dishes has improved.",staff,positive
"The restaurant was recently taken over by new managment and, having eaten there under the prior management, I can say that the quality of the dishes has improved.",miscellaneous,positive
Waiting for a table is par for the course.,service,negative
Waiting for a table is par for the course.,miscellaneous,neutral
"The Scene Quartino's airy dining room, wrapped in high windows, hinges around a trendy bar where regulars sip wine out of blunt tumblers while swapping stories--often in Italian.",miscellaneous,positive
"The Scene Quartino's airy dining room, wrapped in high windows, hinges around a trendy bar where regulars sip wine out of blunt tumblers while swapping stories--often in Italian.",place,neutral
Our waiter was completely unfamiliar with the menu and did not bother to tell us that they were out of several items (even though we arrived at 7 pm on a Saturday night!),staff,negative
Our waiter was completely unfamiliar with the menu and did not bother to tell us that they were out of several items (even though we arrived at 7 pm on a Saturday night!),menu,neutral
The place is full of flavor and color and the music just puts you in the mood for food and drinks.,place,neutral
The place is full of flavor and color and the music just puts you in the mood for food and drinks.,ambience,positive
The place is full of flavor and color and the music just puts you in the mood for food and drinks.,food,positive
"Go have a drink there the space is beautiful and buy an appetizer maybe, but pass on dinner, not well cooked and small portions.",place,negative
"Go have a drink there the space is beautiful and buy an appetizer maybe, but pass on dinner, not well cooked and small portions.",food,negative
"Go have a drink there the space is beautiful and buy an appetizer maybe, but pass on dinner, not well cooked and small portions.",miscellaneous,negative
"But the waiter was very accomodating; he brought extra garlic bread at no charge, was attentive, and apologized profusely for not allowing us to order from the 12-and-under kids' menu.",staff,positive
"But the waiter was very accomodating; he brought extra garlic bread at no charge, was attentive, and apologized profusely for not allowing us to order from the 12-and-under kids' menu.",food,neutral
"But the waiter was very accomodating; he brought extra garlic bread at no charge, was attentive, and apologized profusely for not allowing us to order from the 12-and-under kids' menu.",menu,neutral
"The waiter never came back to check on us or refill coffee, he got one of the orders wrong, and we both left wondering what we were going to eat when we got home.",staff,negative
"The waiter never came back to check on us or refill coffee, he got one of the orders wrong, and we both left wondering what we were going to eat when we got home.",food,neutral
I can't imagine how small the fish portion on the $10 lunch menu must be if I got the large one.,food,neutral
I can't imagine how small the fish portion on the $10 lunch menu must be if I got the large one.,menu,neutral
I can't imagine how small the fish portion on the $10 lunch menu must be if I got the large one.,miscellaneous,negative
You should not go to a Brazilian BBQ place and have to chase the waiters and go to the hostess ASKING FOR MEAT.,food,positive
You should not go to a Brazilian BBQ place and have to chase the waiters and go to the hostess ASKING FOR MEAT.,staff,negative
"The place is not fancy, but their food is wonderful.",place,positive
"The place is not fancy, but their food is wonderful.",food,positive
"I was thinking I am gonna have a nice dinner in that place that a friend of mine recommended to me , but beside the expensive prices that it has was nothing more.",food,positive
"I was thinking I am gonna have a nice dinner in that place that a friend of mine recommended to me , but beside the expensive prices that it has was nothing more.",price,negative
"Outside the realm of steak, things aren't so certain: The pork chops can be a bit tough, lobster tails aren't the greatest and the special salad isn't.",miscellaneous,negative
"Outside the realm of steak, things aren't so certain: The pork chops can be a bit tough, lobster tails aren't the greatest and the special salad isn't.",food,negative
After being seated the waiter was prompt with coffee and taking my order.,staff,positive
After being seated the waiter was prompt with coffee and taking my order.,food,neutral
Been here a few times and food has always been good but service really suffers when it gets crowded.,food,positive
Been here a few times and food has always been good but service really suffers when it gets crowded.,service,negative
"The Scene You'll have to knock to enter this hidden dining room, a luxe windowless space featuring four wall-sized murals depicting famous landmarks throughout the seasons, as well as a handful of finery-laden tables.",miscellaneous,neutral
"The Scene You'll have to knock to enter this hidden dining room, a luxe windowless space featuring four wall-sized murals depicting famous landmarks throughout the seasons, as well as a handful of finery-laden tables.",place,neutral
"Food was at best, mediocre and when the bill finally came they had nerve to add on 20% gratuity even though there was nothing stated on the menu or anywhere that gratuity was included for a party of 5 (usually a party of 6 is gratuity inclusive).",price,neutral
"Food was at best, mediocre and when the bill finally came they had nerve to add on 20% gratuity even though there was nothing stated on the menu or anywhere that gratuity was included for a party of 5 (usually a party of 6 is gratuity inclusive).",menu,neutral
"Food was at best, mediocre and when the bill finally came they had nerve to add on 20% gratuity even though there was nothing stated on the menu or anywhere that gratuity was included for a party of 5 (usually a party of 6 is gratuity inclusive).",food,negative
"If you want great Italian food, fairly price, good service, in Brooklyn, a couple of subway stops from Union Square,(where you should complain about the prices) go to Al Di La.",food,positive
"If you want great Italian food, fairly price, good service, in Brooklyn, a couple of subway stops from Union Square,(where you should complain about the prices) go to Al Di La.",service,positive
"If you want great Italian food, fairly price, good service, in Brooklyn, a couple of subway stops from Union Square,(where you should complain about the prices) go to Al Di La.",price,neutral
"It was a crowded Wednesday night but we were seated near the kitchen right away, talked to all of the staff who were friendly and made the evening special for my date and I.",staff,positive
"It was a crowded Wednesday night but we were seated near the kitchen right away, talked to all of the staff who were friendly and made the evening special for my date and I.",food,neutral
"Not the most beautiful environment, but the food is consistently delicious and the barbeque is fun and tasty.",ambience,positive
"Not the most beautiful environment, but the food is consistently delicious and the barbeque is fun and tasty.",food,positive
Amazing views of NYC regaled us at lunch earlier in the week and then at dinner this evening.,miscellaneous,neutral
Amazing views of NYC regaled us at lunch earlier in the week and then at dinner this evening.,food,neutral
"Management or one of the many busboys should have been monitoring the tables more closely to ensure consistency - we had to ask for olive oil for the flatbread, when it was on nearly every other table as well as salt and pepper.",staff,negative
"Management or one of the many busboys should have been monitoring the tables more closely to ensure consistency - we had to ask for olive oil for the flatbread, when it was on nearly every other table as well as salt and pepper.",food,neutral
"The service was non-existant, the manager spent all of his time at the bar.",service,negative
"The service was non-existant, the manager spent all of his time at the bar.",staff,negative
"The service was non-existant, the manager spent all of his time at the bar.",place,neutral
"I had the salmon dish and while it was fine, for the price paid, I expected it to have some type of flavor.",price,negative
"I had the salmon dish and while it was fine, for the price paid, I expected it to have some type of flavor.",ambience,positive
"first of all, the hostess was not pleasant and had a bit of an attitude when seating us.",staff,negative
"first of all, the hostess was not pleasant and had a bit of an attitude when seating us.",place,neutral
The place was practically empty when my friends and I got there for dinner.,place,negative
The place was practically empty when my friends and I got there for dinner.,food,neutral
"The Food This isn't for those on a budget, but portions are generous.",food,positive
"The Food This isn't for those on a budget, but portions are generous.",miscellaneous,negative
Highly suggest you sit at the bar for added atmosphere and generally friendly people.,place,neutral
Highly suggest you sit at the bar for added atmosphere and generally friendly people.,ambience,positive
"There is nothing else on the menu except for exotic teas and cold beverages, but with a meal this cheap and delightful, who would care?",menu,neutral
"There is nothing else on the menu except for exotic teas and cold beverages, but with a meal this cheap and delightful, who would care?",food,positive
"None of us were able to get drinks in a timely fashion, and the bartender was EXTREMELY rude to us.",food,neutral
"None of us were able to get drinks in a timely fashion, and the bartender was EXTREMELY rude to us.",staff,negative
"considering the prices on the menu, i'd rather go somewhere else where they know how to refill water and real chairs for everyone, something you can even get at mcdonald's.",price,neutral
"considering the prices on the menu, i'd rather go somewhere else where they know how to refill water and real chairs for everyone, something you can even get at mcdonald's.",menu,neutral
"considering the prices on the menu, i'd rather go somewhere else where they know how to refill water and real chairs for everyone, something you can even get at mcdonald's.",food,positive
"considering the prices on the menu, i'd rather go somewhere else where they know how to refill water and real chairs for everyone, something you can even get at mcdonald's.",miscellaneous,neutral
"Our waiter seemed to really care about getting us to the show on time, and made some good reccomendations on the menu for doing it.",staff,positive
"Our waiter seemed to really care about getting us to the show on time, and made some good reccomendations on the menu for doing it.",menu,neutral
"Desserts were pleasent enough, if not trying way to hard on presentation, lacking portions and interest.",food,positive
"Desserts were pleasent enough, if not trying way to hard on presentation, lacking portions and interest.",miscellaneous,negative
"At one point my friend knocked over a glass and broke it to pieces, and the waitstaff was so forgiving of it.",miscellaneous,neutral
"At one point my friend knocked over a glass and broke it to pieces, and the waitstaff was so forgiving of it.",staff,negative
"Great pizza and heros, without the variety and selection of that star wars-style canteena hipster crowd pizzeria on Bedford (Anna Maria's) but with 5X the flavor.",food,positive
"Great pizza and heros, without the variety and selection of that star wars-style canteena hipster crowd pizzeria on Bedford (Anna Maria's) but with 5X the flavor.",ambience,positive
"On each of my several visits, the crowd is local, professional, family and those who are not familiar with the cuisines of India are deftly walked through the menu by management.",miscellaneous,neutral
"On each of my several visits, the crowd is local, professional, family and those who are not familiar with the cuisines of India are deftly walked through the menu by management.",food,positive
"On each of my several visits, the crowd is local, professional, family and those who are not familiar with the cuisines of India are deftly walked through the menu by management.",menu,neutral
"On each of my several visits, the crowd is local, professional, family and those who are not familiar with the cuisines of India are deftly walked through the menu by management.",staff,positive
The owner circles the place asking patrons if their meals are fine.,staff,positive
The owner circles the place asking patrons if their meals are fine.,food,neutral
"Silky black bass with porcini mushrooms carries smoky, earthy and buttery overtones that somehow never overpower the fish, and whole-roasted baby pig includes belly meat, braised for 24 hours in five spice-ginger glaze, and yet the pork flavor is still fully present.",food,positive
"Silky black bass with porcini mushrooms carries smoky, earthy and buttery overtones that somehow never overpower the fish, and whole-roasted baby pig includes belly meat, braised for 24 hours in five spice-ginger glaze, and yet the pork flavor is still fully present.",miscellaneous,positive
"We were able to reserve a spot at the chef tasting bar with Morimoto who actually called in sick that night, but we were still charged full price.",place,neutral
"We were able to reserve a spot at the chef tasting bar with Morimoto who actually called in sick that night, but we were still charged full price.",price,neutral
The hostess had us wait in the bar while our table was set up and we ordered what had to be the best mojitos in the city.,staff,positive
The hostess had us wait in the bar while our table was set up and we ordered what had to be the best mojitos in the city.,place,neutral
The hostess had us wait in the bar while our table was set up and we ordered what had to be the best mojitos in the city.,food,neutral
"$25 prix fixe sounds like a good deal, but dinner was still $100 for two, the portions were small, and the ($35) wine, clearly where the money is made, mediocre.",price,negative
"$25 prix fixe sounds like a good deal, but dinner was still $100 for two, the portions were small, and the ($35) wine, clearly where the money is made, mediocre.",miscellaneous,negative
"$25 prix fixe sounds like a good deal, but dinner was still $100 for two, the portions were small, and the ($35) wine, clearly where the money is made, mediocre.",food,positive
"The ambience was nice, but service wasn't so great.",ambience,positive
"The ambience was nice, but service wasn't so great.",service,negative
"The first time we went there had been a party of 10 that was just seated and the rest of the tables were all full, so we decided to take the drinks to go.",place,neutral
"The first time we went there had been a party of 10 that was just seated and the rest of the tables were all full, so we decided to take the drinks to go.",food,neutral
"(We did make reservations, since we had a group of 8, but had a short wait when arriving a little early.",miscellaneous,neutral
"(We did make reservations, since we had a group of 8, but had a short wait when arriving a little early.",service,negative
We felt the waiter and captain rushed us through our meal.,staff,positive
We felt the waiter and captain rushed us through our meal.,food,neutral
"I was not allowed to transfer my credit card to the table, and was treated disgracefully while the hostess waited for the bar to sign off my card.",staff,negative
"I was not allowed to transfer my credit card to the table, and was treated disgracefully while the hostess waited for the bar to sign off my card.",place,neutral
There were 6 servers standing around watching me eat but they never asked if I needed anything or even offered me water.,staff,negative
There were 6 servers standing around watching me eat but they never asked if I needed anything or even offered me water.,food,neutral
"Great tasting meat, intimate if slightly noisy ambience and the service is slightly less attentive than it could be but is done with charm.",food,positive
"Great tasting meat, intimate if slightly noisy ambience and the service is slightly less attentive than it could be but is done with charm.",service,positive
I recently ate Brunch there and was dismayed and dissapointed by the service.,food,neutral
I recently ate Brunch there and was dismayed and dissapointed by the service.,service,negative
"Nevertheless, after waiting for an eternity to be seated, we finally sit down and wait for our menus, wait for our food, and to our surprise the food was minimal relative to the price.",service,neutral
"Nevertheless, after waiting for an eternity to be seated, we finally sit down and wait for our menus, wait for our food, and to our surprise the food was minimal relative to the price.",menu,neutral
"Nevertheless, after waiting for an eternity to be seated, we finally sit down and wait for our menus, wait for our food, and to our surprise the food was minimal relative to the price.",price,neutral
"After dinner I walked over to the cheese counter -after having been greeted by a rude server, I was shocked to see how dissapointing their cheese selection was: it is miniscule, many of the fresh chevre cheese were more than ready to be tossed, etc.",food,neutral
"After dinner I walked over to the cheese counter -after having been greeted by a rude server, I was shocked to see how dissapointing their cheese selection was: it is miniscule, many of the fresh chevre cheese were more than ready to be tossed, etc.",miscellaneous,negative
"After dinner I walked over to the cheese counter -after having been greeted by a rude server, I was shocked to see how dissapointing their cheese selection was: it is miniscule, many of the fresh chevre cheese were more than ready to be tossed, etc.",staff,negative
"It wasn't until we spoke with management that we were able to finish our meal and get out of the restaurant, but already one of our party had to leave early and the rest of us were late for our afternoon engagements.",staff,negative
"It wasn't until we spoke with management that we were able to finish our meal and get out of the restaurant, but already one of our party had to leave early and the rest of us were late for our afternoon engagements.",food,neutral
"It wasn't until we spoke with management that we were able to finish our meal and get out of the restaurant, but already one of our party had to leave early and the rest of us were late for our afternoon engagements.",miscellaneous,neutral
"Summary good service, bad food!",service,negative
"Summary good service, bad food!",food,negative
"AND, the waitstaff likes to lick its fingers when cutting cakes/pies and serves hot and cold drinks by holding the glass or cup around the brim/top.",staff,positive
"AND, the waitstaff likes to lick its fingers when cutting cakes/pies and serves hot and cold drinks by holding the glass or cup around the brim/top.",food,neutral
"AND, the waitstaff likes to lick its fingers when cutting cakes/pies and serves hot and cold drinks by holding the glass or cup around the brim/top.",miscellaneous,neutral
"When I go out for dinner which is quite often, I have never encountered such rudeness from a waiter or owner as I did at this smoke filled, tight spaced, cash only restaurant.",food,neutral
"When I go out for dinner which is quite often, I have never encountered such rudeness from a waiter or owner as I did at this smoke filled, tight spaced, cash only restaurant.",staff,negative
